Order ID,Order Date,Category,Sub-Category,Region,Ship Mode,Sales
1823,2023-09-21,Furniture,Tables,Central,Same Day,637.59
1824,2023-07-03,Technology,Accessories,Central,Second Class,587.78
1825,2022-05-11,Technology,Copiers,East,Standard Class,321.34
1826,2022-08-19,Technology,Accessories,South,First Class,735.42
1827,2022-04-26,Office Supplies,Paper,East,Same Day,107.97
1828,2022-11-17,Furniture,Chairs,South,Same Day,321.46
1829,2022-03-25,Office Supplies,Paper,South,Second Class,108.81
1830,2021-03-12,Office Supplies,Binders,West,Same Day,529.5
1831,2023-09-05,Technology,Accessories,East,Second Class,517.0
1832,2022-11-29,Office Supplies,Paper,Central,Second Class,769.65
1833,2021-05-24,Technology,Accessories,Central,Second Class,249.94
1834,2022-09-02,Technology,Phones,West,First Class,910.6
1835,2022-06-22,Furniture,Tables,East,Standard Class,100.48
1836,2023-03-24,Furniture,Chairs,Central,Same Day,239.71
1837,2023-04-07,Office Supplies,Storage,West,Second Class,103.94
1838,2022-05-29,Furniture,Chairs,East,Second Class,289.94
1839,2021-11-30,Office Supplies,Paper,West,Same Day,112.62
1840,2022-05-24,Technology,Copiers,Central,Same Day,530.48
1841,2023-09-05,Technology,Accessories,South,Standard Class,353.77
1842,2021-02-06,Office Supplies,Storage,West,Second Class,92.54
1843,2022-02-25,Technology,Copiers,East,Second Class,448.99
1844,2022-05-18,Furniture,Bookcases,West,Second Class,701.54
1845,2023-10-06,Office Supplies,Storage,Central,Second Class,378.46
1846,2022-05-15,Furniture,Chairs,West,Standard Class,67.82
1847,2022-10-08,Technology,Copiers,East,First Class,222.25
1848,2023-04-23,Technology,Phones,West,First Class,413.17
1849,2022-12-20,Furniture,Tables,Central,Second Class,205.89
1850,2022-08-19,Furniture,Bookcases,South,Standard Class,99.26
1851,2021-06-15,Technology,Phones,East,Second Class,571.84
1852,2022-02-28,Furniture,Tables,West,First Class,198.87
1853,2023-05-22,Furniture,Bookcases,South,Second Class,701.83
1854,2023-02-22,Office Supplies,Paper,West,Same Day,162.3
1855,2022-01-06,Technology,Accessories,East,Standard Class,189.62
1856,2021-12-19,Office Supplies,Storage,Central,First Class,151.74
1857,2021-02-03,Furniture,Tables,West,Standard Class,219.28
1858,2022-01-27,Furniture,Chairs,Central,Second Class,349.63
1859,2023-06-05,Technology,Accessories,Central,Same Day,104.22
1860,2023-08-27,Technology,Copiers,West,Same Day,86.57
1861,2022-01-09,Office Supplies,Binders,Central,Standard Class,44.93
1862,2021-09-22,Furniture,Chairs,South,Second Class,38.67
1863,2022-01-01,Office Supplies,Binders,East,Second Class,68.66
1864,2021-02-20,Technology,Accessories,East,Second Class,161.37
1865,2022-08-12,Office Supplies,Paper,Central,Same Day,286.03
1866,2023-05-25,Office Supplies,Storage,West,Standard Class,335.85
1867,2023-01-28,Technology,Copiers,West,Second Class,276.25
1868,2022-06-19,Technology,Copiers,West,Second Class,649.37
1869,2021-09-16,Technology,Accessories,West,First Class,788.66
1870,2022-11-03,Furniture,Chairs,East,First Class,199.64
1871,2021-12-22,Office Supplies,Binders,West,First Class,105.87
1872,2021-02-07,Office Supplies,Paper,South,Standard Class,947.31
1873,2021-06-21,Furniture,Bookcases,West,Second Class,558.68
1874,2022-11-21,Furniture,Bookcases,East,Second Class,531.13
1875,2022-11-14,Office Supplies,Binders,West,First Class,155.92
1876,2022-06-02,Furniture,Chairs,West,Standard Class,456.73
1877,2023-08-25,Office Supplies,Paper,West,First Class,277.91
1878,2021-09-21,Technology,Copiers,East,Standard Class,235.95
1879,2021-08-03,Office Supplies,Binders,West,Second Class,235.63
1880,2022-10-31,Furniture,Bookcases,South,Same Day,361.24
1881,2023-03-08,Furniture,Tables,East,Standard Class,663.45
1882,2021-06-05,Furniture,Chairs,East,Second Class,998.27
1883,2023-12-11,Office Supplies,Paper,South,Same Day,179.58
1884,2023-10-06,Office Supplies,Storage,West,First Class,289.8
1885,2023-01-09,Technology,Phones,East,First Class,231.34
1886,2023-02-26,Furniture,Tables,West,Same Day,344.29
1887,2023-08-16,Technology,Phones,East,Second Class,209.35
1888,2022-06-13,Technology,Copiers,West,First Class,140.75
1889,2022-03-18,Technology,Accessories,Central,Standard Class,179.79
1890,2022-07-10,Furniture,Tables,Central,First Class,157.89
1891,2022-07-16,Office Supplies,Paper,West,Same Day,222.6
1892,2022-05-17,Furniture,Bookcases,South,First Class,73.93
1893,2021-12-28,Office Supplies,Binders,West,Same Day,160.46
1894,2023-10-29,Furniture,Bookcases,Central,Standard Class,341.86
1895,2022-01-21,Technology,Accessories,Central,Second Class,340.04
1896,2022-07-19,Office Supplies,Storage,Central,Second Class,302.17
1897,2023-02-02,Office Supplies,Binders,South,Second Class,625.38
1898,2023-09-01,Furniture,Bookcases,West,Second Class,351.67
1899,2023-05-31,Office Supplies,Paper,South,First Class,611.81
1900,2023-11-12,Furniture,Tables,Central,Same Day,998.75
1901,2021-03-08,Office Supplies,Binders,Central,Same Day,464.7
1902,2023-11-02,Furniture,Bookcases,East,Standard Class,74.31
1903,2023-03-25,Technology,Copiers,West,Same Day,311.08
1904,2022-04-19,Furniture,Bookcases,Central,First Class,278.31
1905,2023-03-27,Office Supplies,Paper,East,Second Class,701.08
1906,2022-06-21,Office Supplies,Storage,South,First Class,229.02
1907,2022-06-25,Office Supplies,Paper,South,First Class,124.27
1908,2021-03-29,Office Supplies,Paper,West,First Class,168.44
1909,2022-06-08,Furniture,Bookcases,South,Same Day,77.2
1910,2023-04-13,Office Supplies,Binders,Central,Same Day,895.53
1911,2023-02-02,Furniture,Chairs,East,Second Class,253.66
1912,2022-06-01,Technology,Phones,Central,First Class,84.83
1913,2022-04-01,Furniture,Bookcases,West,First Class,743.13
1914,2023-08-30,Furniture,Tables,West,First Class,826.78
1915,2021-09-21,Technology,Copiers,East,First Class,285.5
1916,2021-08-16,Office Supplies,Storage,Central,First Class,70.21
1917,2023-05-18,Office Supplies,Binders,West,Standard Class,171.9
1918,2021-08-01,Furniture,Bookcases,East,Same Day,210.0
1919,2021-04-19,Office Supplies,Paper,West,First Class,260.26
1920,2022-07-02,Technology,Phones,West,Standard Class,95.72
1921,2021-02-24,Furniture,Bookcases,West,Second Class,491.18
1922,2021-02-28,Technology,Accessories,West,Second Class,23.76
1923,2023-10-17,Technology,Copiers,West,First Class,546.54
1924,2021-05-22,Technology,Phones,South,Standard Class,626.03
1925,2022-07-02,Furniture,Bookcases,Central,Same Day,186.36
1926,2021-11-22,Technology,Copiers,West,Second Class,237.78
1927,2022-12-27,Technology,Accessories,Central,First Class,678.81
1928,2022-04-30,Furniture,Bookcases,South,Second Class,402.13
1929,2021-12-31,Office Supplies,Paper,West,Same Day,191.87
1930,2021-05-13,Office Supplies,Binders,West,Second Class,210.9
1931,2022-02-12,Furniture,Bookcases,Central,Second Class,362.71
1932,2022-11-14,Office Supplies,Binders,Central,Same Day,843.17
1933,2022-07-21,Technology,Accessories,West,Same Day,216.18
1934,2021-08-04,Furniture,Tables,South,Same Day,187.1
1935,2021-10-31,Technology,Accessories,South,First Class,258.86
1936,2023-12-18,Office Supplies,Paper,West,Same Day,260.05
1937,2021-01-18,Furniture,Chairs,East,First Class,317.9
1938,2023-10-28,Furniture,Chairs,Central,Standard Class,238.37
1939,2021-12-21,Furniture,Bookcases,East,Second Class,568.76
1940,2021-08-31,Furniture,Chairs,South,Standard Class,115.75
1941,2023-09-23,Furniture,Tables,Central,First Class,344.0
1942,2022-07-28,Technology,Phones,East,Same Day,353.83
1943,2022-04-23,Office Supplies,Binders,East,Same Day,125.42
1944,2022-05-03,Office Supplies,Paper,West,Same Day,341.52
1945,2021-02-08,Technology,Copiers,Central,Second Class,360.54
1946,2023-09-15,Furniture,Chairs,Central,Standard Class,11.3
1947,2022-05-04,Technology,Copiers,East,First Class,105.75
1948,2021-10-16,Technology,Phones,East,Same Day,716.8
1949,2021-11-13,Technology,Copiers,South,First Class,153.41
1950,2021-07-22,Technology,Phones,West,Same Day,84.62
1951,2023-07-15,Furniture,Tables,South,Second Class,36.6
1952,2022-03-21,Office Supplies,Binders,South,Second Class,96.68
1953,2021-12-13,Technology,Accessories,Central,Second Class,230.5
1954,2022-04-30,Furniture,Chairs,Central,First Class,78.64
1955,2022-01-29,Furniture,Chairs,West,Same Day,405.87
1956,2021-05-26,Furniture,Bookcases,West,Standard Class,123.37
1957,2022-12-06,Furniture,Bookcases,West,Second Class,319.7
1958,2023-01-09,Furniture,Chairs,South,First Class,649.4
1959,2022-12-28,Technology,Copiers,South,Second Class,622.52
1960,2022-09-30,Furniture,Bookcases,West,Standard Class,315.67
1961,2022-12-03,Furniture,Tables,West,Standard Class,90.61
1962,2021-08-04,Furniture,Chairs,West,Second Class,243.13
1963,2022-11-23,Office Supplies,Storage,Central,Second Class,323.33
1964,2023-12-20,Technology,Copiers,South,Same Day,1119.93
1965,2021-11-12,Technology,Accessories,South,Second Class,36.15
1966,2022-07-01,Furniture,Bookcases,Central,Same Day,243.8
1967,2023-07-06,Office Supplies,Storage,South,First Class,395.69
1968,2023-05-20,Furniture,Chairs,West,Same Day,274.6
1969,2021-05-01,Technology,Accessories,South,First Class,297.84
1970,2021-04-16,Technology,Accessories,South,Standard Class,130.22
1971,2021-07-14,Furniture,Tables,East,Same Day,485.3
1972,2022-05-28,Furniture,Tables,East,Second Class,260.14
1973,2022-03-29,Office Supplies,Storage,East,Second Class,297.04
1974,2021-02-04,Technology,Phones,South,First Class,521.08
1975,2021-12-04,Furniture,Bookcases,Central,First Class,196.7
1976,2022-08-05,Technology,Phones,East,Same Day,599.85
1977,2022-09-13,Technology,Copiers,South,Standard Class,75.89
1978,2021-06-27,Office Supplies,Binders,East,Standard Class,309.79
1979,2023-09-21,Technology,Accessories,Central,Second Class,123.01
1980,2022-05-04,Office Supplies,Storage,South,First Class,95.15
1981,2022-04-26,Office Supplies,Storage,West,Same Day,836.74
1982,2021-09-26,Furniture,Tables,West,Second Class,80.09
1983,2021-08-17,Technology,Phones,South,First Class,264.05
1984,2021-12-07,Furniture,Tables,South,Second Class,73.86
1985,2021-07-08,Furniture,Chairs,East,First Class,575.07
1986,2021-04-21,Furniture,Bookcases,West,Standard Class,180.85
1987,2023-11-16,Technology,Phones,East,Second Class,519.21
1988,2021-01-04,Office Supplies,Binders,Central,First Class,386.18
1989,2021-10-08,Office Supplies,Storage,South,Same Day,1014.04
1990,2023-04-19,Office Supplies,Binders,Central,Same Day,59.01
1991,2023-12-19,Technology,Accessories,Central,Standard Class,104.91
1992,2022-01-02,Office Supplies,Paper,Central,Second Class,500.14
1993,2023-10-04,Furniture,Tables,West,Second Class,320.91
1994,2023-06-28,Furniture,Chairs,South,First Class,208.49
1995,2022-09-20,Furniture,Chairs,West,Standard Class,894.09
1996,2022-03-13,Office Supplies,Storage,Central,Same Day,250.13
1997,2021-11-04,Office Supplies,Paper,West,Second Class,127.35
1998,2022-09-25,Furniture,Chairs,Central,Standard Class,523.51
1999,2023-04-22,Office Supplies,Storage,Central,Standard Class,256.65
2000,2021-09-14,Office Supplies,Storage,Central,First Class,272.19
2001,2022-07-27,Office Supplies,Binders,Central,Same Day,409.6
2002,2022-07-04,Office Supplies,Storage,West,Second Class,420.95
2003,2021-07-27,Office Supplies,Paper,South,Standard Class,103.57
2004,2022-07-09,Office Supplies,Storage,Central,Standard Class,198.91
2005,2021-11-26,Office Supplies,Paper,Central,First Class,67.25
2006,2023-04-23,Office Supplies,Paper,South,Second Class,324.43
2007,2021-09-30,Furniture,Tables,East,Second Class,826.99
2008,2022-10-27,Technology,Phones,South,Same Day,107.7
2009,2021-05-18,Furniture,Tables,East,Standard Class,54.45
2010,2021-12-24,Office Supplies,Paper,East,Same Day,146.4
2011,2022-02-11,Office Supplies,Paper,West,First Class,207.03
2012,2021-12-06,Office Supplies,Storage,South,Second Class,423.58
2013,2023-01-29,Furniture,Chairs,South,Second Class,189.91
2014,2023-03-14,Technology,Copiers,West,First Class,328.73
2015,2021-11-30,Technology,Copiers,South,Standard Class,165.59
2016,2022-09-27,Furniture,Tables,Central,Second Class,216.29
2017,2021-07-10,Office Supplies,Binders,South,Second Class,123.54
2018,2023-01-31,Technology,Phones,South,First Class,90.37
2019,2023-07-12,Furniture,Tables,Central,First Class,434.31
2020,2021-06-17,Furniture,Chairs,West,First Class,175.46
2021,2021-08-26,Furniture,Tables,West,Same Day,346.4
2022,2022-08-03,Furniture,Chairs,West,Second Class,121.78
2023,2022-09-27,Furniture,Bookcases,Central,Standard Class,251.39
2024,2023-05-16,Office Supplies,Binders,East,Same Day,24.54
2025,2023-12-27,Furniture,Bookcases,West,First Class,186.56
2026,2021-10-07,Office Supplies,Binders,South,Second Class,133.85
2027,2022-12-06,Furniture,Tables,East,Second Class,559.4
2028,2021-10-31,Office Supplies,Storage,South,Second Class,76.96
2029,2023-07-31,Office Supplies,Storage,Central,Same Day,223.47
2030,2022-02-10,Technology,Accessories,Central,Standard Class,321.49
2031,2021-08-17,Furniture,Bookcases,South,Same Day,507.04
2032,2022-12-01,Office Supplies,Binders,Central,Standard Class,459.83
2033,2021-10-15,Office Supplies,Paper,West,First Class,237.68
2034,2023-12-09,Furniture,Tables,East,Standard Class,264.38
2035,2021-07-10,Furniture,Bookcases,East,Same Day,559.06
2036,2021-07-28,Furniture,Chairs,South,First Class,234.14
2037,2022-05-05,Furniture,Tables,Central,Standard Class,286.23
2038,2022-08-30,Furniture,Bookcases,South,Same Day,571.58
2039,2021-08-19,Technology,Accessories,East,Second Class,1106.11
2040,2023-11-12,Furniture,Bookcases,South,Same Day,304.86
2041,2022-08-25,Furniture,Chairs,West,Standard Class,368.16
2042,2021-05-28,Technology,Accessories,Central,First Class,450.34
2043,2022-08-09,Office Supplies,Storage,East,First Class,567.88
2044,2021-01-17,Technology,Copiers,East,Second Class,515.75
2045,2023-09-19,Office Supplies,Paper,West,Same Day,154.82
2046,2021-10-05,Furniture,Tables,South,First Class,320.1
2047,2023-09-27,Office Supplies,Binders,South,Second Class,518.2
2048,2021-06-03,Office Supplies,Binders,East,Standard Class,649.99
2049,2021-09-18,Furniture,Bookcases,East,Same Day,223.79
2050,2021-10-18,Furniture,Chairs,South,Standard Class,314.43
2051,2022-05-10,Technology,Phones,South,Same Day,341.44
2052,2022-09-26,Office Supplies,Storage,East,First Class,257.72
2053,2023-02-25,Office Supplies,Binders,West,Same Day,308.46
2054,2023-04-15,Technology,Copiers,South,Same Day,1550.69
2055,2023-09-08,Furniture,Bookcases,South,First Class,216.48
2056,2021-05-06,Technology,Accessories,West,Standard Class,229.97
2057,2023-05-28,Furniture,Tables,Central,Second Class,48.04
2058,2023-06-05,Technology,Copiers,West,Standard Class,39.1
2059,2021-11-26,Furniture,Tables,Central,First Class,359.09
2060,2021-11-09,Technology,Accessories,West,First Class,519.65
2061,2021-10-02,Technology,Accessories,Central,Second Class,455.68
2062,2022-04-18,Furniture,Chairs,West,Second Class,121.47
2063,2023-09-24,Technology,Copiers,East,First Class,437.2
2064,2022-05-17,Furniture,Tables,West,Standard Class,227.1
2065,2021-04-18,Office Supplies,Storage,West,First Class,184.88
2066,2021-10-03,Technology,Accessories,West,Second Class,69.27
2067,2022-09-26,Office Supplies,Storage,South,Same Day,135.57
2068,2023-10-02,Furniture,Tables,South,First Class,365.14
2069,2022-06-30,Office Supplies,Storage,South,Same Day,317.61
2070,2021-09-30,Office Supplies,Binders,Central,Standard Class,283.98
2071,2021-12-27,Furniture,Tables,West,Standard Class,20.99
2072,2023-03-09,Office Supplies,Storage,Central,Standard Class,286.18
2073,2021-11-07,Technology,Phones,East,First Class,152.84
2074,2021-02-13,Furniture,Chairs,West,Standard Class,319.3
2075,2021-11-26,Office Supplies,Binders,West,Second Class,579.56
2076,2022-05-26,Technology,Copiers,East,First Class,172.86
2077,2021-09-05,Technology,Phones,East,Second Class,270.57
2078,2022-06-06,Technology,Accessories,East,Second Class,890.6
2079,2021-08-22,Furniture,Chairs,East,First Class,307.65
2080,2021-11-18,Furniture,Chairs,West,First Class,245.71
2081,2021-07-14,Technology,Copiers,South,First Class,123.3
2082,2022-05-26,Technology,Phones,East,First Class,445.72
2083,2022-12-21,Office Supplies,Binders,East,Same Day,104.7
2084,2023-09-16,Technology,Copiers,Central,First Class,596.91
2085,2023-10-20,Furniture,Bookcases,West,First Class,402.07
2086,2022-07-06,Furniture,Bookcases,West,Second Class,157.49
2087,2022-11-14,Furniture,Tables,West,Standard Class,127.08
2088,2021-03-13,Technology,Phones,Central,Same Day,129.85
2089,2022-07-01,Furniture,Tables,East,Same Day,39.96
2090,2021-02-08,Technology,Phones,Central,Same Day,352.88
2091,2023-01-29,Office Supplies,Storage,West,Standard Class,24.99
2092,2022-01-25,Office Supplies,Paper,South,Standard Class,233.7
2093,2022-03-17,Furniture,Tables,East,Same Day,222.01
2094,2021-11-27,Office Supplies,Paper,East,Standard Class,191.92
2095,2022-01-02,Technology,Phones,East,Same Day,351.14
2096,2021-05-01,Office Supplies,Binders,Central,First Class,157.82
2097,2023-06-26,Office Supplies,Storage,Central,Standard Class,286.73
2098,2022-09-13,Technology,Accessories,West,Same Day,596.83
2099,2022-05-19,Office Supplies,Binders,West,Standard Class,381.56
2100,2023-01-27,Technology,Copiers,South,Standard Class,178.34
2101,2022-04-27,Technology,Copiers,Central,Same Day,251.53
2102,2023-03-25,Furniture,Chairs,Central,Second Class,192.1
2103,2022-09-07,Technology,Accessories,Central,First Class,219.51
2104,2022-04-29,Furniture,Tables,Central,First Class,293.36
2105,2022-02-28,Technology,Accessories,East,Second Class,65.99
2106,2023-10-13,Furniture,Tables,South,Same Day,50.52
2107,2023-01-01,Furniture,Chairs,West,First Class,113.9
2108,2022-03-21,Technology,Copiers,West,Standard Class,363.23
2109,2022-12-28,Technology,Copiers,East,First Class,399.49
2110,2021-10-05,Technology,Copiers,West,Second Class,442.17
2111,2021-11-09,Technology,Accessories,South,Same Day,118.12
2112,2021-10-22,Furniture,Tables,Central,Standard Class,269.39
2113,2021-01-24,Office Supplies,Binders,Central,First Class,182.95
2114,2022-12-16,Furniture,Tables,East,Second Class,226.8
2115,2021-03-02,Office Supplies,Paper,East,Standard Class,180.28
2116,2022-09-26,Office Supplies,Storage,East,First Class,305.86
2117,2021-01-25,Office Supplies,Storage,West,Second Class,141.39
2118,2023-07-11,Office Supplies,Storage,West,Standard Class,552.47
2119,2022-08-11,Office Supplies,Paper,Central,Standard Class,555.82
2120,2021-12-23,Technology,Phones,South,Same Day,355.17
2121,2022-09-27,Furniture,Chairs,Central,Same Day,509.1
2122,2021-11-18,Technology,Copiers,East,First Class,63.29
2123,2022-12-29,Furniture,Tables,Central,First Class,574.42
2124,2023-08-02,Technology,Phones,South,Standard Class,330.99
2125,2023-03-01,Furniture,Tables,West,Same Day,148.91
2126,2021-10-28,Office Supplies,Paper,South,First Class,136.2
2127,2022-03-12,Office Supplies,Binders,East,Standard Class,708.87
2128,2021-04-12,Technology,Phones,South,Standard Class,447.13
2129,2023-04-11,Office Supplies,Binders,South,First Class,222.07
2130,2021-02-21,Furniture,Chairs,Central,Second Class,62.5
2131,2023-10-29,Furniture,Tables,South,Second Class,594.34
2132,2022-05-29,Furniture,Bookcases,West,Standard Class,91.05
2133,2023-02-20,Furniture,Tables,Central,First Class,185.69
2134,2023-11-16,Technology,Copiers,South,Same Day,221.83
2135,2021-02-24,Furniture,Tables,Central,Second Class,134.37
2136,2022-05-08,Technology,Accessories,West,Second Class,214.04
2137,2022-11-06,Office Supplies,Paper,West,First Class,248.64
2138,2023-04-27,Technology,Copiers,East,Same Day,210.53
2139,2022-11-24,Office Supplies,Storage,South,First Class,317.12
2140,2021-01-29,Furniture,Tables,East,First Class,726.4
2141,2022-02-12,Office Supplies,Storage,South,First Class,65.86
2142,2023-01-25,Office Supplies,Binders,Central,First Class,281.81
2143,2023-07-03,Office Supplies,Binders,East,First Class,92.02
2144,2023-11-02,Furniture,Bookcases,South,Standard Class,59.2
2145,2022-05-13,Technology,Copiers,Central,Standard Class,482.79
2146,2022-07-13,Office Supplies,Storage,South,Same Day,300.07
2147,2022-08-22,Office Supplies,Paper,East,Same Day,55.16
2148,2023-02-12,Office Supplies,Binders,South,Second Class,213.88
2149,2023-08-20,Office Supplies,Paper,Central,Second Class,114.19
2150,2021-08-02,Technology,Copiers,West,Standard Class,219.9
2151,2023-01-27,Furniture,Bookcases,East,Standard Class,409.61
2152,2023-04-09,Office Supplies,Paper,West,Standard Class,380.63
2153,2021-04-28,Furniture,Bookcases,South,Second Class,181.35
2154,2021-08-11,Furniture,Tables,East,Second Class,498.45
2155,2023-08-19,Office Supplies,Storage,South,Same Day,628.57
2156,2022-10-14,Office Supplies,Storage,Central,Same Day,414.39
2157,2022-09-24,Technology,Accessories,West,First Class,157.03
2158,2023-12-14,Technology,Copiers,South,Standard Class,225.65
2159,2021-04-17,Technology,Accessories,South,Standard Class,711.2
2160,2023-11-28,Technology,Phones,West,Same Day,192.68
2161,2021-09-23,Office Supplies,Storage,West,Second Class,381.49
2162,2021-01-30,Technology,Accessories,East,Second Class,132.75
2163,2022-06-26,Furniture,Tables,Central,Second Class,500.86
2164,2023-10-06,Technology,Accessories,South,Standard Class,119.48
2165,2022-04-20,Furniture,Bookcases,South,First Class,233.45
2166,2023-06-17,Technology,Copiers,South,First Class,371.92
2167,2023-04-16,Furniture,Tables,West,First Class,808.95
2168,2023-11-16,Furniture,Chairs,Central,Standard Class,295.99
2169,2022-01-20,Technology,Phones,West,First Class,202.51
2170,2022-11-19,Furniture,Bookcases,South,Standard Class,190.35
2171,2023-10-05,Technology,Copiers,Central,Same Day,485.88
2172,2023-04-16,Technology,Accessories,Central,Same Day,350.68
2173,2023-01-05,Furniture,Tables,South,Standard Class,403.89
2174,2023-10-06,Technology,Copiers,Central,Same Day,678.0
2175,2022-01-10,Technology,Copiers,South,Second Class,261.82
2176,2023-06-20,Furniture,Chairs,South,Standard Class,332.99
2177,2022-06-19,Furniture,Bookcases,South,Same Day,188.25
2178,2023-03-07,Furniture,Tables,West,First Class,128.25
2179,2023-04-03,Technology,Phones,South,Same Day,151.3
2180,2022-03-10,Furniture,Tables,East,Standard Class,14.03
2181,2023-09-24,Office Supplies,Paper,South,First Class,369.23
2182,2023-12-01,Technology,Copiers,Central,Second Class,342.42
2183,2021-10-07,Technology,Accessories,East,Same Day,363.65
2184,2023-10-06,Technology,Copiers,East,Standard Class,120.74
2185,2021-05-20,Furniture,Tables,Central,Standard Class,153.57
2186,2021-04-24,Technology,Accessories,South,Standard Class,149.31
2187,2022-02-26,Office Supplies,Paper,South,Same Day,534.63
2188,2022-09-06,Furniture,Tables,West,Second Class,287.86
2189,2021-08-28,Furniture,Bookcases,South,Second Class,259.67
2190,2021-02-16,Technology,Copiers,South,Second Class,430.4
2191,2023-06-15,Furniture,Chairs,West,First Class,149.75
2192,2021-03-10,Office Supplies,Paper,West,Same Day,327.12
2193,2022-01-03,Technology,Accessories,West,Same Day,878.54
2194,2023-11-04,Office Supplies,Storage,South,Second Class,592.47
2195,2023-06-05,Furniture,Chairs,Central,Second Class,323.53
2196,2022-12-29,Office Supplies,Storage,Central,Second Class,267.17
2197,2021-09-26,Technology,Phones,South,First Class,361.41
2198,2022-05-13,Technology,Accessories,Central,Same Day,648.05
2199,2023-04-20,Furniture,Chairs,Central,Same Day,617.57
2200,2023-02-18,Technology,Copiers,Central,First Class,721.29
2201,2022-07-29,Technology,Accessories,Central,Same Day,300.05
2202,2021-11-07,Office Supplies,Paper,West,Same Day,24.72
2203,2022-03-25,Furniture,Tables,South,Second Class,838.08
2204,2022-03-24,Furniture,Tables,West,Second Class,128.0
2205,2021-10-07,Technology,Copiers,South,Same Day,425.48
2206,2022-07-13,Office Supplies,Binders,East,Same Day,25.43
2207,2021-10-04,Technology,Copiers,West,Second Class,255.55
2208,2023-02-17,Technology,Phones,South,First Class,192.96
2209,2021-09-19,Furniture,Bookcases,West,Standard Class,722.37
2210,2021-06-22,Furniture,Bookcases,East,First Class,326.54
2211,2022-10-28,Technology,Accessories,Central,Standard Class,253.51
2212,2023-04-29,Technology,Accessories,Central,Same Day,353.15
2213,2021-03-31,Office Supplies,Storage,East,Standard Class,6.87
2214,2022-06-25,Technology,Accessories,Central,Standard Class,146.79
2215,2021-07-29,Furniture,Chairs,West,First Class,166.87
2216,2021-05-14,Technology,Accessories,South,First Class,393.79
2217,2023-04-24,Office Supplies,Paper,East,First Class,103.66
2218,2022-06-19,Technology,Copiers,East,First Class,290.48
2219,2021-08-18,Furniture,Bookcases,Central,Same Day,235.0
2220,2023-10-17,Technology,Phones,East,First Class,153.79
2221,2023-05-13,Technology,Phones,West,Second Class,162.55
2222,2023-04-27,Furniture,Bookcases,West,First Class,233.33
2223,2022-12-10,Office Supplies,Paper,South,Standard Class,35.53
2224,2021-06-18,Technology,Phones,South,Second Class,434.51
2225,2021-01-15,Office Supplies,Paper,East,Second Class,127.19
2226,2022-03-12,Furniture,Tables,South,Standard Class,202.99
2227,2023-07-28,Furniture,Tables,West,First Class,704.9
2228,2022-12-10,Office Supplies,Binders,South,Standard Class,439.72
2229,2021-02-23,Technology,Copiers,East,Second Class,86.77
2230,2023-01-21,Technology,Copiers,Central,First Class,4.76
2231,2023-08-12,Furniture,Tables,East,Second Class,364.06
2232,2021-07-30,Furniture,Bookcases,West,Same Day,209.51
2233,2023-02-14,Technology,Accessories,West,Same Day,291.78
2234,2022-07-11,Technology,Copiers,South,First Class,429.57
2235,2023-08-04,Technology,Copiers,Central,Same Day,477.53
2236,2023-10-05,Technology,Accessories,Central,First Class,177.92
2237,2022-05-10,Office Supplies,Paper,West,Second Class,230.33
2238,2021-08-19,Technology,Phones,West,First Class,334.16
2239,2023-11-11,Technology,Copiers,East,Standard Class,350.14
2240,2021-10-01,Office Supplies,Binders,East,First Class,289.66
2241,2021-12-03,Furniture,Chairs,South,First Class,653.51
2242,2023-12-07,Technology,Copiers,South,First Class,347.33
2243,2022-11-18,Technology,Accessories,Central,First Class,425.15
2244,2021-03-07,Technology,Phones,East,First Class,308.07
2245,2023-09-06,Office Supplies,Paper,East,First Class,102.93
2246,2022-04-24,Office Supplies,Paper,Central,Standard Class,146.38
2247,2021-07-29,Technology,Accessories,West,Standard Class,83.18
2248,2022-11-11,Office Supplies,Binders,East,Second Class,514.69
2249,2021-06-07,Furniture,Tables,South,Second Class,54.81
2250,2021-10-05,Office Supplies,Storage,West,Second Class,222.98
2251,2022-09-17,Technology,Phones,East,Second Class,186.07
2252,2023-02-21,Office Supplies,Storage,East,Standard Class,182.09
2253,2022-08-02,Furniture,Tables,South,Same Day,195.36
2254,2021-08-28,Office Supplies,Binders,West,Same Day,736.33
2255,2023-04-29,Furniture,Bookcases,East,Standard Class,32.47
2256,2023-01-19,Furniture,Chairs,South,Standard Class,599.56
2257,2022-08-12,Furniture,Bookcases,Central,Second Class,209.03
2258,2023-09-05,Technology,Phones,West,First Class,456.14
2259,2022-10-02,Technology,Accessories,East,Standard Class,265.77
2260,2023-01-22,Technology,Phones,Central,Same Day,91.9
2261,2022-06-16,Furniture,Bookcases,East,Same Day,638.31
2262,2021-03-25,Furniture,Chairs,South,Second Class,573.44
2263,2021-04-30,Technology,Accessories,West,Standard Class,98.68
2264,2022-07-21,Office Supplies,Paper,Central,Standard Class,383.96
2265,2022-01-31,Technology,Copiers,West,Second Class,152.28
2266,2023-05-11,Furniture,Chairs,Central,Second Class,57.49
2267,2022-03-24,Office Supplies,Binders,West,First Class,127.48
2268,2022-09-28,Technology,Copiers,South,Same Day,613.52
2269,2021-08-11,Office Supplies,Storage,South,Standard Class,463.87
2270,2021-02-25,Office Supplies,Paper,Central,Standard Class,197.24
2271,2021-05-22,Office Supplies,Storage,South,First Class,615.46
